NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
72,199,23,55
71,193,23,55
81,187,23,55
81,186,23,55
85,178,23,55
93,181,23,55
93,178,23,56
100,172,23,55
104,170,23,56
107,164,23,56
114,160,23,56
114,159,23,56
122,154,23,56
124,155,23,56
129,151,23,56
135,150,23,56
136,150,23,56
144,148,23,55
146,149,23,55
149,148,23,55
157,147,23,55
157,148,23,54
166,146,23,54
167,148,22,54
167,146,23,54
173,146,22,54
171,147,22,53
175,143,22,54
177,144,23,54
177,143,23,54
182,140,23,54
180,141,23,54
182,137,23,55
185,137,23,55
185,136,23,55
188,133,23,55
190,134,23,55
190,133,23,55
195,131,23,55
195,131,23,55
197,130,23,56
199,130,23,56
202,129,23,55
203,128,23,55
206,127,23,55
208,125,23,55
210,125,23,54
211,123,23,54
211,122,23,54
208,122,22,54
210,121,22,53
205,123,22,53
205,121,22,52
200,122,22,52
197,121,22,52
196,121,22,52
191,122,22,52
189,121,22,52
185,122,22,52
182,121,22,51
178,122,22,52
174,121,22,51
172,120,22,52
166,120,22,51
164,119,21,51
160,121,21,51
154,120,21,51
155,120,21,51
145,122,21,51
145,121,21,51
139,124,21,51
134,123,21,51
133,124,21,51
125,125,21,51
123,124,21,50
119,125,21,50
115,125,21,50
114,127,21,50
111,127,21,50
111,128,21,49
108,128,21,50
109,129,21,49
109,129,21,49
109,129,21,49
102,135,21,49
98,136,21,49
95,139,20,49
95,139,21,49
93,142,21,49
91,142,21,49
90,142,21,49
87,144,21,50
86,145,21,49
83,146,21,50
84,147,21,50
88,148,21,50
95,150,21,49
100,151,21,49
107,153,21,49
115,155,21,49
121,156,21,49
127,159,20,49
134,160,21,49
143,163,21,49
150,164,20,49
160,165,20,49
167,168,20,49
175,168,20,48
181,171,20,49
178,172,20,48
180,172,20,48
176,175,20,48
170,175,20,48
169,177,20,48
156,181,20,48
151,180,20,47
145,182,20,47
136,183,20,47
130,183,20,48
121,184,20,48
117,184,20,48
105,186,20,49
104,184,20,49
102,186,21,49
94,187,21,49
99,185,21,49
93,188,21,49
94,186,21,49
96,188,21,49
90,188,20,49
94,187,21,49
91,189,21,49
90,187,20,49
91,189,20,49
86,189,20,48
89,188,20,49
86,190,20,49
86,188,20,49
86,190,20,49
82,189,20,49
85,188,20,48
81,190,20,48
84,187,20,48
88,188,20,48
85,187,20,48
92,185,20,48
93,186,20,48
98,182,20,48
104,183,20,48
104,182,20,47
112,179,20,48
112,180,20,48
118,177,20,48
122,176,20,48
124,174,20,48
131,172,20,48
132,172,20,48
136,168,20,49
141,167,20,49
142,165,20,48
149,163,20,49
151,162,20,49
155,160,20,48
159,159,20,48
159,159,20,48
168,155,20,48
170,155,20,48
174,153,20,48
179,152,20,48
178,152,20,48
179,149,20,48
179,149,20,48
174,146,20,48
175,147,20,48
167,147,20,48
